call_id,customer_id,phone_number_id,source_id,call_duration
1359,1,3,4,808
1360,1,3,4,263
1361,1,3,4,9
1362,1,3,4,681
1363,1,3,4,498
1364,1,3,4,174
1365,1,3,4,174
1366,1,3,4,869
1367,1,3,4,25
1368,1,3,4,18
1369,1,3,4,282
1370,1,3,4,538
1371,1,3,4,271
1372,1,3,4,263
1373,1,3,4,577
1374,1,3,4,626
1375,1,3,4,270
1376,1,3,4,789
1377,1,3,4,746
1378,1,3,4,627
1379,1,3,4,702
1380,1,3,4,446
1381,1,3,4,512
1382,1,3,4,70
1383,1,3,4,931
1384,1,3,4,405
1385,1,3,4,844
1386,1,3,4,944
1387,1,3,4,942
1388,1,3,4,993
1389,1,3,4,750
1390,1,3,4,414
1391,1,3,4,720
1392,1,3,4,255
1393,1,3,4,36
1394,1,3,4,351
1395,1,3,4,874
1396,1,3,4,375
1397,1,3,4,854
1398,1,3,4,146
1399,1,3,4,105
1400,1,3,4,284
1401,1,3,4,258
1402,1,3,4,631
1403,1,3,4,470
1404,1,3,4,504
1405,1,3,4,963
1406,1,3,4,276
1407,1,3,4,447
1408,1,3,4,753
1409,1,3,4,13
1410,1,3,4,21
1411,1,3,4,303
1412,1,3,4,994
1413,1,3,4,809
1414,1,3,4,217
1415,1,3,4,846
1416,1,3,4,896
1417,1,3,4,11
1418,1,3,4,763
1419,1,3,4,734
1420,1,3,4,803
1421,1,3,4,539
1422,1,3,4,771
1423,1,3,4,638
1424,1,3,4,794
1425,1,3,4,290
1426,1,3,4,283
1427,1,3,4,776
1428,1,3,4,158
1429,1,3,4,492
1430,1,3,4,996
1431,1,3,4,956
1432,1,3,4,970
1433,1,3,4,968
1434,1,3,4,542
1435,1,3,4,870
1436,1,3,4,209
1437,1,3,4,286
1438,1,3,4,540
1439,1,3,4,220
1440,1,3,4,690
1441,1,3,4,160
1442,1,3,4,333
1443,1,3,4,47
1444,1,3,4,893
1445,1,3,4,254
1446,1,3,4,468
1447,1,3,4,805
1448,1,3,4,383
1449,1,3,4,275
1450,1,3,4,620
1451,1,3,4,260
1452,1,3,4,935
1453,1,3,4,372
1454,1,3,4,773
1455,1,3,4,92
1456,1,3,4,771
1457,1,3,4,529
1458,1,3,4,977
1459,1,3,4,652
1460,1,3,4,947
1461,1,3,4,802
1462,1,3,4,233
1463,1,3,4,241
1464,1,3,4,842
1465,1,3,4,111
1466,1,3,4,108
1467,1,3,4,800
1468,1,3,4,208
1469,1,3,4,611
1470,1,3,4,43
1471,1,3,4,674
1472,1,3,4,794
1473,1,3,4,876
1474,1,3,4,340
1475,1,3,4,968
1476,1,3,4,393
1477,1,3,4,48
1478,1,3,4,498
1479,1,3,4,90
1480,1,3,4,277
1481,1,3,4,749
1482,1,3,4,514
1483,1,3,4,63
1484,1,3,4,15
1485,1,3,4,809
1486,1,3,4,521
1487,1,3,4,619
1488,1,3,4,258
1489,1,3,4,961
1490,1,3,4,414
1491,1,3,4,431
1492,1,3,4,788
1493,1,3,4,220
1494,1,3,4,347
1495,1,3,4,75
1496,1,3,4,271
1497,1,3,4,745
1498,1,3,4,647
1499,1,3,4,164
1500,1,3,4,17
1501,1,3,4,96
1502,1,3,4,117
1503,1,3,4,666
1504,1,3,4,879
1505,1,3,4,158
1506,1,3,4,67
1507,1,3,4,402
1508,1,3,4,28
1509,1,3,4,809
1510,1,3,4,179
1511,1,3,4,0
1512,1,3,4,612
1513,1,3,4,796
1514,1,3,4,688
1515,1,3,4,205
1516,1,3,4,677
1517,1,3,4,225
1518,1,3,4,310
1519,1,3,4,566
1520,1,3,4,84
1521,1,3,4,289
1522,1,3,4,951
1523,1,3,4,496
1524,1,3,4,696
1525,1,3,4,981
1526,1,3,4,461
1527,1,3,4,556
1528,1,3,4,62
1529,1,3,4,87
1530,1,3,4,753
1531,1,3,4,952
1532,1,3,4,408
1533,1,3,4,116
1534,1,3,4,992
1535,1,3,4,880
1536,1,3,4,342
1537,1,3,4,994
1538,1,3,4,501
1539,1,3,4,393
1540,1,3,4,946
1541,1,3,4,314
1542,1,3,4,597
1543,1,3,4,914
1544,1,3,4,636
1545,1,3,4,315
1546,1,3,4,80
1547,1,3,4,809
1548,1,3,4,305
1549,1,3,4,344
1550,1,3,4,144
1551,1,3,4,4
1552,1,3,4,381
1553,1,3,4,980
1554,1,3,4,573
1555,1,3,4,197
1556,1,3,4,938
1557,1,3,4,994
1558,1,3,4,401
1559,1,3,4,251
1560,1,3,4,925
1561,1,3,4,648
1562,1,3,4,348
1563,1,3,4,34
1564,1,3,4,18
1565,1,3,4,497
1566,1,3,4,650
1567,1,3,4,681
1568,1,3,4,427
1569,1,3,4,850
1570,1,3,4,518
1571,1,3,4,498
1572,1,3,4,457
1573,1,3,4,778
1574,1,3,4,34
1575,1,3,4,460
1576,1,3,4,3
1577,1,3,4,974
1578,1,3,4,36
1579,1,3,4,709
1580,1,3,4,205
1581,1,3,4,863
1582,1,3,4,549
1583,1,3,4,225
1584,1,3,4,293
1585,1,3,4,772
1586,1,3,4,589
1587,1,3,4,819
1588,1,3,4,372
1589,1,3,4,182
1590,1,3,4,844
1591,1,3,4,561
1592,1,3,4,216
1593,1,3,4,994
1594,1,3,4,507
1595,1,3,4,63
1596,1,3,4,248
1597,1,3,4,589
1598,1,3,4,93
1599,1,3,4,20
1600,1,3,4,240
1601,1,3,4,107
1602,1,3,4,805
1603,1,3,4,118
1604,1,3,4,557
1605,1,3,4,701
1606,1,3,4,703
1607,1,3,4,77
1608,1,3,4,960
1609,1,3,4,236
1610,1,3,4,124
1611,1,3,4,176
1612,1,3,4,812
1613,1,3,4,97
1614,1,3,4,289
1615,1,3,4,780
1616,1,3,4,654
1617,1,3,4,488
1618,1,3,4,412
1619,1,3,4,115
1620,1,3,4,663
1621,1,3,4,325
1622,1,3,4,810
1623,1,3,4,148
1624,1,3,4,390
1625,1,3,4,758
1626,1,3,4,31
1627,1,3,4,263
1628,1,3,4,566
1629,1,3,4,745
1630,1,3,4,469
1631,1,3,4,918
1632,1,3,4,648
1633,1,3,4,519
1634,1,3,4,432
1635,1,3,4,558
1636,1,3,4,440
1637,1,3,4,909
1638,1,3,4,698
1639,1,3,4,629
1640,1,3,4,295
1641,1,3,4,624
1642,1,3,4,111
1643,1,3,4,431
1644,1,3,4,205
1645,1,3,4,397
1646,1,3,4,987
1647,1,3,4,906
1648,1,3,4,176
1649,1,3,4,764
1650,1,3,4,902
1651,1,3,4,615
1652,1,3,4,44
1653,1,3,4,932
1654,1,3,4,598
1655,1,3,4,788
1656,1,3,4,333
1657,1,3,4,280
1658,1,3,4,253
1659,1,3,4,777
1660,1,3,4,864
1661,1,3,4,471
1662,1,3,4,574
1663,1,3,4,217
1664,1,3,4,604
1665,1,3,4,182
1666,1,3,4,38
1667,1,3,4,804
1668,1,3,4,472
1669,1,3,4,4
1670,1,3,4,954
1671,1,3,4,601
1672,1,3,4,787
1673,1,3,4,844
1674,1,3,4,811
1675,1,3,4,180
1676,1,3,4,102
1677,1,3,4,42
1678,1,3,4,460
1679,1,3,4,207
1680,1,3,4,390
1681,1,3,4,916
1682,1,3,4,553
1683,1,3,4,395
1684,1,3,4,759
1685,1,3,4,739
1686,1,3,4,612
1687,1,3,4,168
1688,1,3,4,374
1689,1,3,4,387
1690,1,3,4,942
1691,1,3,4,731
1692,1,3,4,334
1693,1,3,4,714
1694,1,3,4,261
1695,1,3,4,794
1696,1,3,4,330
1697,1,3,4,670
1698,1,3,4,457
1699,1,3,4,854
1700,1,3,4,11
1701,1,3,4,256
1702,1,3,4,442
1703,1,3,4,145
1704,1,3,4,672
1705,1,3,4,499
1706,1,3,4,314
1707,1,3,4,893
1708,1,3,4,429
1709,1,3,4,504
1710,1,3,4,894
1711,1,3,4,202
1712,1,3,4,337
1713,1,3,4,941
1714,1,3,4,233
1715,1,3,4,737
1716,1,3,4,923
1717,1,3,4,426
1718,1,3,4,791
1719,1,3,4,396
1720,1,3,4,123
1721,1,3,4,773
1722,1,3,4,622
1723,1,3,4,234
1724,1,3,4,767
1725,1,3,4,77
1726,1,3,4,627
1727,1,3,4,787
1728,1,3,4,327
1729,1,3,4,901
1730,1,3,4,270
1731,1,3,4,233
1732,1,3,4,181
1733,1,3,4,992
1734,1,3,4,938
1735,1,3,4,679
1736,1,3,4,629
1737,1,3,4,316
1738,1,3,4,987
1739,1,3,4,740
1740,1,3,4,764
1741,1,3,4,580
1742,1,3,4,176
1743,1,3,4,639
1744,1,3,4,387
1745,1,3,4,394
1746,1,3,4,311
1747,1,3,4,476
1748,1,3,4,283
1749,1,3,4,305
1750,1,3,4,737
1751,1,3,4,711
1752,1,3,4,889
1753,1,3,4,627
1754,1,3,4,372
1755,1,3,4,727
1756,1,3,4,649
1757,1,3,4,381
1758,1,3,4,810
1759,1,3,4,866
1760,1,3,4,996
1761,1,3,4,156
1762,1,3,4,459
1763,1,3,4,550
1764,1,3,4,431
1765,1,3,4,716
1766,1,3,4,100
1767,1,3,4,2
1768,1,3,4,392
1769,1,3,4,931
1770,1,3,4,552
1771,1,3,4,990
1772,1,3,4,951
1773,1,3,4,845
1774,1,3,4,484
1775,1,3,4,425
1776,1,3,4,857
1777,1,3,4,631
1778,1,3,4,192
1779,1,3,4,954
1780,1,3,4,895
1781,1,3,4,220
1782,1,3,4,329
1783,1,3,4,646
1784,1,3,4,168
1785,1,3,4,943
1786,1,3,4,698
1787,1,3,4,41
1788,1,3,4,317
1789,1,3,4,915
1790,1,3,4,247
1791,1,3,4,946
1792,1,3,4,167
1793,1,3,4,274
1794,1,3,4,441
1795,1,3,4,92
1796,1,3,4,964
1797,1,3,4,880
1798,1,3,4,319
1799,1,3,4,629
1800,1,3,4,161
1801,1,3,4,929
1802,1,3,4,31
1803,1,3,4,887
1804,1,3,4,990
1805,1,3,4,502
1806,1,3,4,705
1807,1,3,4,740
1808,1,3,4,809
1809,1,3,4,27
1810,1,3,4,57
1811,1,3,4,797
1812,1,3,4,64
1813,1,3,4,626
1814,1,3,4,264
1815,1,3,4,759
1816,1,3,4,211
1817,1,3,4,158
1818,1,3,4,181
1819,1,3,4,510
1820,1,3,4,600
1821,1,3,4,175
1822,1,3,4,246
1823,1,3,4,457
1824,1,3,4,122
1825,1,3,4,200
1826,1,3,4,404
1827,1,3,4,792
1828,1,3,4,451
1829,1,3,4,693
1830,1,3,4,435
1831,1,3,4,15
1832,1,3,4,839
1833,1,3,4,953
1834,1,3,4,146
1835,1,3,4,589
1836,1,3,4,293
1837,1,3,4,149
1838,1,3,4,649
1839,1,3,4,855
1840,1,3,4,771
1841,1,3,4,952
1842,1,3,4,149
1843,1,3,4,202
1844,1,3,4,114
1845,1,3,4,466
1846,1,3,4,876
1847,1,3,4,863
1848,1,3,4,449
1849,1,3,4,161
1850,1,3,4,11
1851,1,3,4,332
1852,1,3,4,774
1853,1,3,4,589
1854,1,3,4,222
1855,1,3,4,860
1856,1,3,4,834
1857,1,3,4,338
1858,1,3,4,864
1859,1,3,4,6
1860,1,3,4,467
1861,1,3,4,560
1862,1,3,4,469
1863,1,3,4,821
1864,1,3,4,687
1865,1,3,4,313
1866,1,3,4,489
1867,1,3,4,462
1868,1,3,4,806
1869,1,3,4,657
1870,1,3,4,887
1871,1,3,4,54
1872,1,3,4,458
1873,1,3,4,182
1874,1,3,4,512
1875,1,3,4,271
1876,1,3,4,510
1877,1,3,4,246
1878,1,3,4,291
1879,1,3,4,232
1880,1,3,4,285
1881,1,3,4,139
1882,1,3,4,518
1883,1,3,4,850
1884,1,3,4,46
1885,1,3,4,612
1886,1,3,4,794
1887,1,3,4,279
1888,1,3,4,775
1889,1,3,4,433
1890,1,3,4,442
1891,1,3,4,764
1892,1,3,4,837
1893,1,3,4,367
1894,1,3,4,397
1895,1,3,4,115
1896,1,3,4,335
1897,1,3,4,420
1898,1,3,4,21
1899,1,3,4,290
1900,1,3,4,206
1901,1,3,4,731
1902,1,3,4,194
1903,1,3,4,748
1904,1,3,4,661
1905,1,3,4,808
1906,1,3,4,129
1907,1,3,4,995
1908,1,3,4,284
1909,1,3,4,496
1910,1,3,4,501
1911,1,3,4,560
1912,1,3,4,999
1913,1,3,4,379
1914,1,3,4,699
1915,1,3,4,403
1916,1,3,4,419
1917,1,3,4,859
1918,1,3,4,612
1919,1,3,4,234
1920,1,3,4,135
1921,1,3,4,655
1922,1,3,4,382
1923,1,3,4,108
1924,1,3,4,784
1925,1,3,4,597
1926,1,3,4,579
1927,1,3,4,870
1928,1,3,4,761
1929,1,3,4,142
1930,1,3,4,213
1931,1,3,4,34
1932,1,3,4,73
1933,1,3,4,274
1934,1,3,4,413
1935,1,3,4,40
1936,1,3,4,62
1937,1,3,4,581
1938,1,3,4,665
1939,1,3,4,493
1940,1,3,4,672
1941,1,3,4,245
1942,1,3,4,619
1943,1,3,4,475
1944,1,3,4,622
1945,1,3,4,961
1946,1,3,4,765
1947,1,3,4,981
1948,1,3,4,956
1949,1,3,4,75
1950,1,3,4,534
1951,1,3,4,367
1952,1,3,4,818
1953,1,3,4,64
1954,1,3,4,130
1955,1,3,4,237
1956,1,3,4,855
1957,1,3,4,208
1958,1,3,4,683
1959,1,3,4,692
1960,1,3,4,604
1961,1,3,4,531
1962,1,3,4,538
1963,1,3,4,334
1964,1,3,4,228
1965,1,3,4,415
1966,1,3,4,898
1967,1,3,4,850
1968,1,3,4,796
1969,1,3,4,594
1970,1,3,4,556
1971,1,3,4,39
1972,1,3,4,925
1973,1,3,4,992
1974,1,3,4,684
1975,1,3,4,426
1976,1,3,4,528
1977,1,3,4,785
1978,1,3,4,177
1979,1,3,4,892
1980,1,3,4,948
1981,1,3,4,113
1982,1,3,4,106
1983,1,3,4,880
1984,1,3,4,383
1985,1,3,4,422
1986,1,3,4,476
1987,1,3,4,57
1988,1,3,4,294
1989,1,3,4,624
1990,1,3,4,37
1991,1,3,4,616
1992,1,3,4,33
1993,1,3,4,318
1994,1,3,4,798
1995,1,3,4,331
1996,1,3,4,931
1997,1,3,4,560
1998,1,3,4,340
1999,1,3,4,35
2000,1,3,4,82
2001,1,3,4,812
2002,1,3,4,147
2003,1,3,4,701
2004,1,3,4,427
2005,1,3,4,775
2006,1,3,4,608
2007,1,3,4,254
2008,1,3,4,213
2009,1,3,4,339
2010,1,3,4,538
2011,1,3,4,503
2012,1,3,4,58
2013,1,3,4,990
2014,1,3,4,13
2015,1,3,4,667
2016,1,3,4,970
2017,1,3,4,385
2018,1,3,4,974
2019,1,3,4,839
2020,1,3,4,795
2021,1,3,4,871
2022,1,3,4,148
2023,1,3,4,28
2024,1,3,4,931
2025,1,3,4,97
2026,1,3,4,675
2027,1,3,4,876
2028,1,3,4,294
2029,1,3,4,899
2030,1,3,4,185
2031,1,3,4,476
2032,1,3,4,818
2033,1,3,4,850
2034,1,3,4,934
2035,1,3,4,79
2036,1,3,4,965
2037,1,3,4,650
2038,1,3,4,911
2039,1,3,4,843
2040,1,3,4,341
2041,1,3,4,893
2042,1,3,4,631
2043,1,3,4,395
2044,1,3,4,950
2045,1,3,4,299
2046,1,3,4,175
2047,1,3,4,102
2048,1,3,4,280
2049,1,3,4,270
2050,1,3,4,120
2051,1,3,4,529
2052,1,3,4,4
2053,1,3,4,16
2054,1,3,4,224
2055,1,3,4,238
2056,1,3,4,948
2057,1,3,4,889
2058,1,3,4,990
2059,1,3,4,719
2060,1,3,4,676
2061,1,3,4,534
2062,1,3,4,350
2063,1,3,4,879
2064,1,3,4,393
2065,1,3,4,181
2066,1,3,4,355
2067,1,3,4,897
2068,1,3,4,215
2069,1,3,4,847
2070,1,3,4,860
2071,1,3,4,507
2072,1,3,4,509
2073,1,3,4,126
2074,1,3,4,702
2075,1,3,4,409
2076,1,3,4,302
2077,1,3,4,348
2078,1,3,4,833
2079,1,3,4,99
2080,1,3,4,165
2081,1,3,4,27
2082,1,3,4,24
2083,1,3,4,389
2084,1,3,4,7
2085,1,3,4,386
2086,1,3,4,157
2087,1,3,4,210
2088,1,3,4,502
2089,1,3,4,632
2090,1,3,4,417
2091,1,3,4,614
2092,1,3,4,530
2093,1,3,4,587
2094,1,3,4,279
2095,1,3,4,792
2096,1,3,4,957
2097,1,3,4,458
2098,1,3,4,430
2099,1,3,4,43
2100,1,3,4,768
2101,1,3,4,577
2102,1,3,4,995
2103,1,3,4,974
2104,1,3,4,496
2105,1,3,4,589
2106,1,3,4,449
2107,1,3,4,187
2108,1,3,4,892
2109,1,3,4,376
2110,1,3,4,64
2111,1,3,4,372
2112,1,3,4,408
2113,1,3,4,881
2114,1,3,4,251
2115,1,3,4,104
2116,1,3,4,82
2117,1,3,4,945
2118,1,3,4,803
2119,1,3,4,969
2120,1,3,4,998
2121,1,3,4,43
2122,1,3,4,294
2123,1,3,4,168
2124,1,3,4,970
2125,1,3,4,211
2126,1,3,4,651
2127,1,3,4,957
2128,1,3,4,409
2129,1,3,4,581
2130,1,3,4,390
2131,1,3,4,60
2132,1,3,4,292
2133,1,3,4,303
2134,1,3,4,340
2135,1,3,4,340
2136,1,3,4,48
2137,1,3,4,277
2138,1,3,4,996
2139,1,3,4,16
2140,1,3,4,129
2141,1,3,4,568
2142,1,3,4,416
2143,1,3,4,468
2144,1,3,4,855
2145,1,3,4,950
2146,1,3,4,520
2147,1,3,4,660
2148,1,3,4,204
2149,1,3,4,121
2150,1,3,4,570
2151,1,3,4,931
2152,1,3,4,1000
2153,1,3,4,6
2154,1,3,4,516
2155,1,3,4,442
2156,1,3,4,772
2157,1,3,4,530
2158,1,3,4,14
2159,1,3,4,789
2160,1,3,4,974
2161,1,3,4,20
2162,1,3,4,119
2163,1,3,4,846
2164,1,3,4,138
2165,1,3,4,935
2166,1,3,4,853
2167,1,3,4,884
2168,1,3,4,558
2169,1,3,4,654
2170,1,3,4,1000
2171,1,3,4,48
2172,1,3,4,741
2173,1,3,4,291
2174,1,3,4,921
2175,1,3,4,346
2176,1,3,4,764
2177,1,3,4,738
2178,1,3,4,941
2179,1,3,4,177
2180,1,3,4,791
2181,1,3,4,868
2182,1,3,4,275
2183,1,3,4,18
2184,1,3,4,492
2185,1,3,4,272
2186,1,3,4,428
2187,1,3,4,716
2188,1,3,4,437
2189,1,3,4,209
2190,1,3,4,936
2191,1,3,4,153
2192,1,3,4,493
2193,1,3,4,12
2194,1,3,4,139
2195,1,3,4,263
2196,1,3,4,436
2197,1,3,4,442
2198,1,3,4,628
2199,1,3,4,78
2200,1,3,4,310
2201,1,3,4,913
2202,1,3,4,508
2203,1,3,4,460
2204,1,3,4,656
2205,1,3,4,34
2206,1,3,4,569
2207,1,3,4,128
2208,1,3,4,986
2209,1,3,4,412
2210,1,3,4,46
2211,1,3,4,680
2212,1,3,4,780
2213,1,3,4,473
2214,1,3,4,934
2215,1,3,4,543
2216,1,3,4,413
2217,1,3,4,1
2218,1,3,4,568
2219,1,3,4,3
2220,1,3,4,269
2221,1,3,4,359
2222,1,3,4,12
2223,1,3,4,279
2224,1,3,4,473
2225,1,3,4,50
2226,1,3,4,958
2227,1,3,4,881
2228,1,3,4,339
2229,1,3,4,634
2230,1,3,4,751
2231,1,3,4,763
2232,1,3,4,557
2233,1,3,4,880
2234,1,3,4,28
2235,1,3,4,669
2236,1,3,4,98
2237,1,3,4,296
2238,1,3,4,946
2239,1,3,4,172
2240,1,3,4,554
2241,1,3,4,816
2242,1,3,4,773
2243,1,3,4,514
2244,1,3,4,698
2245,1,3,4,32
2246,1,3,4,883
2247,1,3,4,299
2248,1,3,4,726
2249,1,3,4,48
2250,1,3,4,803
2251,1,3,4,134
2252,1,3,4,491
2253,1,3,4,623
2254,1,3,4,168
2255,1,3,4,0
2256,1,3,4,764
2257,1,3,4,825
2258,1,3,4,323
2259,1,3,4,338
2260,1,3,4,8
2261,1,3,4,438
2262,1,3,4,861
2263,1,3,4,485
2264,1,3,4,521
2265,1,3,4,60
2266,1,3,4,667
2267,1,3,4,873
2268,1,3,4,340
2269,1,3,4,506
2270,1,3,4,810
2271,1,3,4,306
2272,1,3,4,13
2273,1,3,4,1000
2274,1,3,4,169
2275,1,3,4,339
2276,1,3,4,184
2277,1,3,4,926
2278,1,3,4,727
2279,1,3,4,731
2280,1,3,4,783
2281,1,3,4,623
2282,1,3,4,878
2283,1,3,4,719
2284,1,3,4,259
2285,1,3,4,669
2286,1,3,4,551
2287,1,3,4,798
2288,1,3,4,612
2289,1,3,4,286
2290,1,3,4,407
2291,1,3,4,829
2292,1,3,4,794
2293,1,3,4,945
2294,1,3,4,475
2295,1,3,4,895
2296,1,3,4,440
2297,1,3,4,362
2298,1,3,4,532
2299,1,3,4,53
2300,1,3,4,904
2301,1,3,4,743
2302,1,3,4,126
2303,1,3,4,896
2304,1,3,4,411
2305,1,3,4,140
2306,1,3,4,982
2307,1,3,4,366
2308,1,3,4,544
2309,1,3,4,825
2310,1,3,4,576
2311,1,3,4,601
2312,1,3,4,723
2313,1,3,4,65
2314,1,3,4,260
2315,1,3,4,842
2316,1,3,4,312
2317,1,3,4,527
2318,1,3,4,198
2319,1,3,4,425
2320,1,3,4,491
2321,1,3,4,966
2322,1,3,4,374
2323,1,3,4,695
2324,1,3,4,515
2325,1,3,4,448
2326,1,3,4,341
2327,1,3,4,624
2328,1,3,4,785
2329,1,3,4,362
2330,1,3,4,262
2331,1,3,4,909
2332,1,3,4,358
2333,1,3,4,866
2334,1,3,4,639
2335,1,3,4,107
2336,1,3,4,983
2337,1,3,4,95
2338,1,3,4,270
2339,1,3,4,30
2340,1,3,4,576
2341,1,3,4,991
2342,1,3,4,409
2343,1,3,4,517
2344,1,3,4,95
2345,1,3,4,525
2346,1,3,4,492
2347,1,3,4,314
2348,1,3,4,817
2349,1,3,4,217
2350,1,3,4,199
2351,1,3,4,588
2352,1,3,4,966
2353,1,3,4,243
2354,1,3,4,790
2355,1,3,4,378
2356,1,3,4,964
2357,1,3,4,830
2358,1,3,4,945
2359,1,3,4,903
2360,1,3,4,115
2361,1,3,4,315
2362,1,3,4,828
2363,1,3,4,779
2364,1,3,4,512
2365,1,3,4,59
2366,1,3,4,777
2367,1,3,4,591
2368,1,3,4,307
2369,1,3,4,130
2370,1,3,4,476
2371,1,3,4,274
2372,1,3,4,821
2373,1,3,4,332
2374,1,3,4,437
2375,1,3,4,61
2376,1,3,4,524
2377,1,3,4,255
2378,1,3,4,560
2379,1,3,4,718
2380,1,3,4,529
2381,1,3,4,863
2382,1,3,4,229
2383,1,3,4,146
2384,1,3,4,914
2385,1,3,4,660
2386,1,3,4,282
2387,1,3,4,338
2388,1,3,4,263
2389,1,3,4,931
2390,1,3,4,308
2391,1,3,4,228
2392,1,3,4,964
2393,1,3,4,777
2394,1,3,4,434
2395,1,3,4,476
2396,1,3,4,316
2397,1,3,4,764
2398,1,3,4,946
2399,1,3,4,111
2400,1,3,4,848
2401,1,3,4,787
2402,1,3,4,893
2403,1,3,4,815
2404,1,3,4,80
2405,1,3,4,468
2406,1,3,4,863
2407,1,3,4,325
2408,1,3,4,806
2409,1,3,4,268
2410,1,3,4,697
2411,1,3,4,831
2412,1,3,4,678
2413,1,3,4,968
2414,1,3,4,652
2415,1,3,4,215
2416,1,3,4,922
2417,1,3,4,854
2418,1,3,4,647
2419,1,3,4,538
2420,1,3,4,453
2421,1,3,4,394
2422,1,3,4,303
2423,1,3,4,566
2424,1,3,4,907
2425,1,3,4,458
2426,1,3,4,430
2427,1,3,4,472
2428,1,3,4,972
2429,1,3,4,754
2430,1,3,4,346
2431,1,3,4,913
2432,1,3,4,894
2433,1,3,4,426
2434,1,3,4,57
2435,1,3,4,965
2436,1,3,4,417
2437,1,3,4,96
2438,1,3,4,874
2439,1,3,4,556
2440,1,3,4,815
2441,1,3,4,602
2442,1,3,4,969
2443,1,3,4,490
2444,1,3,4,835
2445,1,3,4,1
2446,1,3,4,949
2447,1,3,4,565
2448,1,3,4,722
2449,1,3,4,586
2450,1,3,4,672
2451,1,3,4,701
2452,1,3,4,330
2453,1,3,4,847
2454,1,3,4,388
2455,1,3,4,234
2456,1,3,4,174
2457,1,3,4,171
2458,1,3,4,507
2459,1,3,4,372
2460,1,3,4,37
2461,1,3,4,505
2462,1,3,4,583
2463,1,3,4,190
2464,1,3,4,805
2465,1,3,4,405
2466,1,3,4,370
2467,1,3,4,953
2468,1,3,4,784
2469,1,3,4,784
2470,1,3,4,666
2471,1,3,4,738
2472,1,3,4,298
2473,1,3,4,817
2474,1,3,4,406
2475,1,3,4,715
2476,1,3,4,260
2477,1,3,4,882
2478,1,3,4,54
2479,1,3,4,300
2480,1,3,4,622
2481,1,3,4,170
2482,1,3,4,89
2483,1,3,4,914
2484,1,3,4,242
2485,1,3,4,126
2486,1,3,4,508
2487,1,3,4,233
2488,1,3,4,741
2489,1,3,4,372
2490,1,3,4,399
2491,1,3,4,746
2492,1,3,4,27
2493,1,3,4,53
2494,1,3,4,118
2495,1,3,4,935
2496,1,3,4,738
2497,1,3,4,987
2498,1,3,4,797
2499,1,3,4,291
2500,1,3,4,267
2501,1,3,4,419
2502,1,3,4,105
2503,1,3,4,395
2504,1,3,4,33
2505,1,3,4,973
2506,1,3,4,171
2507,1,3,4,856
2508,1,3,4,493
2509,1,3,4,578
2510,1,3,4,826
2511,1,3,4,951
2512,1,3,4,507
2513,1,3,4,476
2514,1,3,4,280
2515,1,3,4,564
2516,1,3,4,320
2517,1,3,4,423
2518,1,3,4,245
2519,1,3,4,779
2520,1,3,4,536
2521,1,3,4,473
2522,1,3,4,760
2523,1,3,4,161
2524,1,3,4,357
2525,1,3,4,687
2526,1,3,4,637
2527,1,3,4,243
2528,1,3,4,503
2529,1,3,4,860
2530,1,3,4,249
2531,1,3,4,611
2532,1,3,4,803
2533,1,3,4,673
2534,1,3,4,705
2535,1,3,4,160
2536,1,3,4,177
2537,1,3,4,254
2538,1,3,4,532
2539,1,3,4,731
2540,1,3,4,993
2541,1,3,4,683
2542,1,3,4,845
2543,1,3,4,193
2544,1,3,4,956
2545,1,3,4,885
2546,1,3,4,616
2547,1,3,4,489
2548,1,3,4,609
2549,1,3,4,576
2550,1,3,4,400
2551,1,3,4,320
2552,1,3,4,689
2553,1,3,4,100
2554,1,3,4,973
2555,1,3,4,205
2556,1,3,4,84
2557,1,3,4,36
2558,1,3,4,982
2559,1,3,4,416
2560,1,3,4,216
2561,1,3,4,805
2562,1,3,4,614
2563,1,3,4,227
2564,1,3,4,661
2565,1,3,4,319
2566,1,3,4,717
2567,1,3,4,592
2568,1,3,4,73
2569,1,3,4,897
2570,1,3,4,303
2571,1,3,4,765
2572,1,3,4,850
2573,1,3,4,397
2574,1,3,4,882
2575,1,3,4,589
2576,1,3,4,578
2577,1,3,4,749
2578,1,3,4,944
2579,1,3,4,386
2580,1,3,4,548
2581,1,3,4,712
2582,1,3,4,375
2583,1,3,4,928
2584,1,3,4,911
2585,1,3,4,217
2586,1,3,4,488
2587,1,3,4,73
2588,1,3,4,975
2589,1,3,4,586
2590,1,3,4,272
2591,1,3,4,806
2592,1,3,4,274
2593,1,3,4,501
2594,1,3,4,184
2595,1,3,4,979
2596,1,3,4,942
2597,1,3,4,604
2598,1,3,4,76
2599,1,3,4,858
2600,1,3,4,444
2601,1,3,4,451
2602,1,3,4,770
2603,1,3,4,590
2604,1,3,4,506
2605,1,3,4,371
2606,1,3,4,790
2607,1,3,4,761
2608,1,3,4,325
2609,1,3,4,271
2610,1,3,4,955
2611,1,3,4,561
2612,1,3,4,535
2613,1,3,4,147
2614,1,3,4,569
2615,1,3,4,421
2616,1,3,4,80
2617,1,3,4,610
2618,1,3,4,21
2619,1,3,4,43
2620,1,3,4,791
2621,1,3,4,364
2622,1,3,4,864
2623,1,3,4,803
2624,1,3,4,990
2625,1,3,4,992
2626,1,3,4,160
2627,1,3,4,526
2628,1,3,4,310
